id;titulo;descripcion;nombre;patrocinador
1663;One second every day;There are so many tiny, beautiful, funny, tragic moments in your life -- how are you going to remember them all? Director Cesar Kuriyama shoots one second of video every day as part of an ongoing project to collect all the special bits of his life.;2;
1655;Hey science teachers -- make it fun;High school science teacher Tyler DeWitt was ecstatic about his new lesson plan on bacteria (how cool!) -- and devastated when his students hated it. The problem was the textbook: it was impossible to understand. He delivers a rousing call for science teachers to ditch the jargon and extreme precision, and instead make science sing through stories and demonstrations.;2;
1659;Why Libya's revolution didn't work -- and what might;"In Libya, Zahra' Langhi was part of the ""days of rage"" movement that helped topple the dictator Gaddafi. But -- then what? In their first elections, Libyans tried an innovative slate of candidates, the ""zipper ballot,"" that ensured equal representation from men and women of both sides. Yet the same gridlocked politics of dominance and exclusion won out. What Libya needs now, Langhi suggests, is collaboration, not competition; compassion, not rage.";2;
1662;I think we all need a pep talk;Kid President commands you to wake up, listen to the beating of your heart and create something that will make the world awesome. This video from SoulPancake delivers a soul-stirring dose of inspiration that only a 9-year-old can give.;2;
1660;A country with no water;Imagine a country with abundant power -- oil and gas, sunshine, wind (and money) -- but missing one key essential for life: water. Infrastructure engineer Fahad Al-Attiya talks about the unexpected ways that the small Middle Eastern nation of Qatar creates its water supply.;2;
1658;Fifty shades of gay;iO Tillett Wright has photographed 2,000 people who consider themselves somewhere on the LGBTQ spectrum -- and asked many of them: Can you assign a percentage to how gay or straight you are? Most people, it turns out, consider themselves to exist in the gray areas of sexuality, not 100% gay or straight. Which presents a real problem when it comes to discrimination: Where do you draw the line?;2;
23818;In on a secret? That's dramatic irony;You're in a movie theater, watching the new horror flick. The audience knows something that the main character does not. The audience sees the character's actions are not in his best interest. What's that feeling -- the one that makes you want to shout at the screen? Christopher Warner identifies this storytelling device as dramatic irony. [Directed by Ben Pearce, narrated by Christopher Warner].;2;
1657;Let's teach kids to code;Coding isn't just for computer whizzes, says Mitch Resnick of MIT Media Lab -- it's for everyone. In a fun, demo-filled talk Resnick outlines the benefits of teaching kids to code, so they can do more than just use new tech toys but also create them.;2;
1656;A new kind of job market;Plenty of people need jobs with very flexible hours -- but it's difficult for those people to connect with the employers who need them. Wingham Rowan is working on that. He explains how the same technology that powers modern financial markets can help employers book workers for slivers of time.;2;
1654;Why domestic violence victims don't leave;"Leslie Morgan Steiner was in ""crazy love"" -- that is, madly in love with a man who routinely abused her and threatened her life. Steiner tells the story of her relationship, correcting misconceptions many people hold about victims of domestic violence, and explaining how we can all help break the silence. ";2;
1652;A universal translator for surgeons;Laparoscopic surgery uses minimally invasive incisions -- which means less pain and shorter recovery times for patients. But Steven Schwaitzberg has run into two problems teaching these techniques to surgeons around the world: language and distance. He shares how a new technology, which combines videoconferencing and a real-time universal translator, could help.;2;
1649;Kids need structure;How can you help kids get a good start? In this heartfelt and personal talk, Colin Powell, the former U.S. Secretary of State, asks parents, friends and relatives to support children, starting before they even get to primary school, through community and a strong sense of responsibility.;2;
1651;What I saw in the war;Reporter Janine di Giovanni has been to the worst places on Earth to bring back stories from Bosnia, Sierra Leone and most recently Syria. She tells stories of human moments within large conflicts -- and explores that shocking transition when a familiar city street becomes a bombed-out battleground.;2;
1650;How movies teach manhood;"When Colin Stokes' 3-year-old son caught a glimpse of ""Star Wars,"" he was instantly obsessed. But what messages did he absorb from the sci-fi classic? Stokes asks for more movies that send positive messages to boys: that cooperation is heroic, and respecting women is as manly as defeating the villain.";2;
23813;Is light a particle or a wave?;Can we accurately describe light as exclusively a wave or just a particle? Are the two mutually exclusive? In this third part of his series on light and color Colm Kelleher discusses wave-particle duality and its relationship to how we see light and therefore color. [Directed by Nelson Diaz, narrated by Colm Kelleher].;2;
1648;Could the sun be good for your heart?;Our bodies get Vitamin D from the sun, but as dermatologist Richard Weller suggests, sunlight may confer another surprising benefit too. New research by his team shows that nitric oxide, a chemical transmitter stored in huge reserves in the skin, can be released by UV light, to great benefit for blood pressure and the cardiovascular system. What does it mean? Well, it might begin to explain why Scots get sick more than Australians ...;2;
1647;Looks aren't everything. Believe me, I'm a model.;"Cameron Russell admits she won ""a genetic lottery"": she's tall, pretty and an underwear model. But don't judge her by her looks. In this fearless talk, she takes a wry look at the industry that had her looking highly seductive at barely 16 years old.";2;
23811;How to defeat a dragon with math;Having trouble remembering the order of operations? Let's raise the stakes a little bit. What if the future of your (theoretical) kingdom depended on it? Garth Sundem creates a world in which PEMDAS is the hero but only heroic when in the proper order. [Directed by Mark Phillips, narrated by Garth Sundem].;2;
1568;Biohacking -- you can do it, too;We have personal computing -- why not personal biotech? That's the question biologist Ellen Jorgensen and her colleagues asked themselves before opening Genspace, a nonprofit DIY bio lab in Brooklyn devoted to citizen science, where amateurs can go and tinker with biotechnology. Far from being a sinister Frankenstein's lab (as some imagined it), Genspace offers a long list of fun, creative and practical uses for DIY bio.;2;
1646;A father-daughter dance ... in prison;At Camp Diva, Angela Patton works to help young girls and their fathers stay connected and become part of each others' lives. But what about girls whose fathers can't be there -- because they're in jail? Patton tells the story of a very special father-daughter dance. ;2;
1640;All it takes is 10 mindful minutes;When is the last time you did absolutely nothing for 10 whole minutes? Not texting, talking or even thinking? Mindfulness expert Andy Puddicombe describes the transformative power of doing just that: Refreshing your mind for 10 minutes a day, simply by being mindful and experiencing the present moment. (No need for incense or sitting in uncomfortable positions.);2;
1645;Ethical riddles in HIV research;A woman in sub-Saharan Africa is part of a cutting-edge HIV clinical trial -- but she can't afford a bus ticket to her health clinic, let alone the life-saving antiretrovirals she'll need. Boghuma Kabisen Titanji asks an important question: How can researchers looking for a cure make sure they're not taking advantage of the people most affected by the pandemic?;2;
1644;How a boy became an artist;This talk paints the funny and touching story of a little boy who pursued a simple passion: to draw and write stories. With the help of a supporting cast of family and teachers, Jarrett J. Krosoczka tells how he grew up to create beloved children's books.;2;
23807;How we see color;There are three types of color receptors in your eye: red, green and blue. But how do we see the amazing kaleidoscope of other colors that make up our world? Colm Kelleher explains how humans can see everything from auburn to aquamarine. [Directed by Jeremiah Dickey, narrated by Colm Kelleher].;2;
1643;Deep sea diving ... in a wheelchair;When Sue Austin got a power wheelchair, she felt a tremendous sense of freedom -- yet others looked at her as though she had lost something. In her art, she conveys the spirit of wonder she feels wheeling through the world. Includes thrilling footage of an underwater wheelchair that lets her explore ocean beds, drifting through schools of fish, floating free in 360 degrees. ;2;
23806;You are your microbes;From the microbes in our stomachs to the ones on our teeth we are homes to millions of unique and diverse communities which help our bodies function. Jessica Green and Karen Guillemin emphasize the importance of understanding the many organisms that make up each and every organism. [Directed by Celine Keller and Paula Spagnoletti, narrated by Jessica Green].;2;
1642;How common threats can make common (political) ground;If an asteroid were headed for Earth, we'd all band together and figure out how to stop it, just like in the movies, right? And yet, when faced with major, data-supported, end-of-the-world problems in real life, too often we retreat into partisan shouting and stalemate. Jonathan Haidt shows us a few of the very real asteroids headed our way -- some pet causes of the left wing, some of the right -- and suggests how both wings could work together productively to benefit humanity as a whole.;2;
1639;A cinematic journey through visual effects;It's been 110 years since Georges M«∏li«˘s sent a spaceship slamming into the eye of the man on the moon. So how far have visual effects come since then? Working closely with the Academy of Motion Picture Arts and Sciences, Don Levy takes us on a visual journey through special effects, from the fakery of early technology to the seamless marvels of modern filmmaking.;2;
1641;Re-engineering mosquitos to fight disease;In a single year, there are 200-300 million cases of malaria and 50-100 million cases of dengue fever worldwide. So: Why haven't we found a way to effectively kill mosquitos yet? Hadyn Parry presents a fascinating solution: genetically engineering male mosquitos to make them sterile, and releasing the insects into the wild, to cut down on disease-carrying species.;2;
1637;What fear can teach us;Imagine you're a shipwrecked sailor adrift in the enormous Pacific. You can choose one of three directions and save yourself and your shipmates -- but each choice comes with a fearful consequence too. How do you choose? In telling the story of the whaleship Essex, novelist Karen Thompson Walker shows how fear propels imagination, as it forces us to imagine the possible futures and how to cope with them.;2;
1636;Israel and Iran: A love story?;"When war between Israel and Iran seemed imminent, Israeli graphic designer Ronny Edry shared a poster on Facebook of himself and his daughter with a bold message: ""Iranians ... we [heart] you."" Other Israelis quickly created their own posters with the same message -- and Iranians responded in kind. The simple act of communication inspired surprising Facebook communities like ""Israel loves Iran,"" ""Iran loves Israel"" and even ""Palestine loves Israel.""";2;
1638;What we learned from teetering on the fiscal cliff;"At the end of 2012, the US political system was headed for the ""fiscal cliff"" -- a budget impasse that could only be solved with bipartisan agreement. Adam Davidson, cohost of ""Planet Money,"" shares surprising data on how bipartisan we truly are -- and hints at the disconnect between representatives and the people they represent.";2;
1634;A father-daughter bond, one photo at a time;"A long time ago in New York City, Steve Addis stood on a corner holding his 1-year-old daughter in his arms; his wife snapped a photo. The image has inspired an annual father-daughter ritual, where Addis and his daughter pose for the same picture, on the same corner, each year. Addis shares 15 treasured photographs from the series, and explores why this small, repeated ritual means so much.";2;
23801;What is color?;Have you ever wondered what color is? In this first installment of a series on light, Colm Kelleher describes the physics behind colors-- why the colors we see are related to the period of motion and the frequency of waves. [Directed by Alex Rupert and Bernard Tan, narrated by Colm Kelleher].;2;
1633;Beware neuro-bunk;"Brains are ubiquitous in modern marketing: Headlines proclaim cheese sandwiches help with decision-making, while a É??neuroÉ?ù drink claims to reduce stress. ThereÉ??s just one problem, says neuroscientist Molly Crockett: The benefits of these ""neuro-enhancements"" are not proven scientifically. In this to-the-point talk, Crockett explains the limits of interpreting neuroscientific data, and why we should all be aware of them.";2;
23800;"Why is there a ""b"" in doubt?";"Say the word ""doubt"" aloud. What is that ""b"" doing there? Does it have any purpose? Gina Cooke explains the long and winding history of ""doubt"" and why the spelling though it seems random is a wink to its storied past. [Directed by David Bernal, narrated by Gina Cooke].";2;
1632;Excuse me, may I rent your car?;A decade ago, Robin Chase founded Zipcar in the US, now the largest car-sharing company in the world. Now she's exploring the next level of car-sharing: Buzzcar, a French startup that lets people rent their own cars to others. The details are fascinating (how does insurance work, exactly?), and the larger vision (she calls it Peers, Inc.) points to a new definition of ownership and entrepreneurship.;2;
1631;Why bother leaving the house?;Explorer Ben Saunders wants you to go outside! Not because itÉ??s always pleasant and happy, but because thatÉ??s where the meat of life is, É??the juice that we can suck out of our hours and days.É?ù SaundersÉ?? next outdoor excursion? To try to be the first in the world to walk from the coast of Antarctica to the South Pole and back again.;2;
23799;Situational irony: The opposite of what you think;Leaps and bounds separate that which is ironic and that which many people simply say is ironic. Christopher Warner wants to set the record straight: Something is ironic if and only if it is the exact opposite of what you would expect. [Directed by Ben Pearce, narrated by Christopher Warner]. ;2;
1628;The dance of the dung beetle;A dung beetle has a brain the size of a grain of rice, and yet it shows a tremendous amount of intelligence when it comes to rolling its food source -- animal excrement -- home. How? It all comes down to a dance. ;2;
1629;A Saudi, an Indian and an Iranian walk into a Qatari bar ...;Iranian-American comedian Maz Jobrani takes to the TEDxSummit stage in Doha, Qatar to take on serious issues in the Middle East -- like how many kisses to give when saying É??Hi,É?ù and what not to say on an American airplane.;2;
1630;How to separate fact and fiction online;By the end of this talk, there will be 864 more hours of video on YouTube and 2.5 million more photos on Facebook and Instagram. So how do we sort through the deluge? At the TEDSalon in London, Markham Nolan shares the investigative techniques he and his team use to verify information in real-time, to let you know if that Statue of Liberty image has been doctored or if that video leaked from Syria is legitimate.;2;
1627;Pool medical patents, save lives;Patenting a new drug helps finance its immense cost to develop -- but that same patent can put advanced treatments out of reach for sick people in developing nations, at deadly cost. Ellen 't Hoen talks about an elegant, working solution to the problem: the Medicines Patent Pool.;2;
1625;Please don't take my Air Jordans;Would you kill for a pair of Air Jordans? Lemon Andersen spins a tale of someone who did, reciting a poem by Reg E. Gaines. These verses taught Lemon that poetry could be about more than self-expression, and could sound like music when given rhythm and infused with the grit of the New York streets around him.;2;
1626;Could tissue engineering mean personalized medicine?;Each of our bodies is utterly unique, which is a lovely thought until it comes to treating an illness -- when every body reacts differently, often unpredictably, to standard treatment. Tissue engineer Nina Tandon talks about a possible solution: Using pluripotent stem cells to make personalized models of organs on which to test new drugs and treatments, and storing them on computer chips. (Call it extremely personalized medicine.);2;
23794;How do cancer cells behave differently from healthy ones?;"How do cancer cells grow? How does chemotherapy fight cancer (and cause negative side effects)? The answers lie in cell division. George Zaidan explains how rapid cell division is cancer's ""strength"" -- and also its weakness. [Directed by Biljana Labovic, narrated by George Zaidan]. ";2;
1624;Lessons in business ... from prison;Jeff Smith spent a year in prison. But what he discovered inside wasn't what he expected -- he saw in his fellow inmates boundless ingenuity and business savvy. He asks: Why don't we tap this entrepreneurial potential to help ex-prisoners contribute to society once they're back outside? (From the TED Talent Search event TED@NewYork.);2;
2745;What makes a hero?;What trials unite not only Harry Potter or Frodo Baggins but many of literature's most interesting heroes? And what do ordinary people have in common with these literary heroes? Matthew Winkler takes us step-by-step through the crucial events that make or break a hero. [Directed by Kirill Yeretsky, narrated by Matthew Winkler, music by Stephen LaRosa]. ;2;
1611;A bath without water;If you had to walk a mile for a jug of water every day, as millions of people do, it's unlikely you'd use that precious water to bathe. Young entrepreneur Ludwick Marishane tells the amazing, funny story of how he invented a cheap, clean and convenient solution: DryBath, the world's first bath-substituting lotion.;2;
1623;Why global jihad is losing;"Throughout the history of Islam, says journalist Bobby Ghosh, there have been two sides to jihad: one, internal, a personal struggle to be better, the other external. A small minority has appropriated the second meaning, using it as an excuse for deadly global violence against ""the West."" Ghosh suggests it's time to reclaim the word.";2;
1622;Forget multitasking, try monotasking;"People don't just cook anymore -- they're cooking, texting, talking on the phone, watching YouTube and uploading photos of the awesome meal they just made. Designer Paolo Cardini questions the efficiency of our multitasking world and makes the case for -- gasp -- ""monotasking.""";2;
1610;Why I love vultures;As natural garbage collectors, vultures are vital to our ecosystem -- so why all the bad press? Why are so many in danger of extinction? Raptor biologist Munir Virani says we need to pay more attention to these unique and misunderstood creatures, to change our perception and save the vultures.;2;
1621;A broken body isn't a broken person;Cross-country skier Janine Shepherd hoped for an Olympic medal -- until she was hit by a truck during a training bike ride. She shares a powerful story about the human potential for recovery. Her message: you are not your body, and giving up old dreams can allow new ones to soar.;2;
23791;How did English evolve?;"What is the difference between ""a hearty welcome"" and ""a cordial reception""? In a brief, action-packed history of the English language, Kate Gardoqui explains why these semantically equal phrases evoke such different images. [Directed by Ben Tobitt, narrated by Kate Gardoqui].";2;
1620;How to solve traffic jams;It's an unfortunate reality in nearly every major cityÉ??road congestion, especially during rush hours. Jonas Eliasson reveals how subtly nudging just a small percentage of drivers to stay off major roads can make traffic jams a thing of the past.;2;
1617;Want to help someone? Shut up and listen!;When most well-intentioned aid workers hear of a problem they think they can fix, they go to work. This, Ernesto Sirolli suggests, is na«Óve. In this funny and impassioned talk, he proposes that the first step is to listen to the people you're trying to help, and tap into their own entrepreneurial spirit. His advice on what works will help any entrepreneur.;2;
1553;Before I die I want to ...;"In her New Orleans neighborhood, artist and TED Fellow Candy Chang turned an abandoned house into a giant chalkboard asking a fill-in-the-blank question: ""Before I die I want to ___."" Her neighbors' answers -- surprising, poignant, funny -- became an unexpected mirror for the community. (What's your answer?)";2;
1283;Nature. Beauty. Gratitude.;NatureÉ??s beauty can be fleeting -- but not through Louie SchwartzbergÉ??s lens. His stunning time-lapse photography, accompanied by powerful words from Benedictine monk Brother David Steindl-Rast, serves as a meditation on being grateful for every day.;2;
23789;The genius of Mendeleev's periodic table;The elements had been listed and carefully arranged before Dmitri Mendeleev. They had even been organized by similar properties before. So why is Mendeelev's periodic table the one that has endured? Lou Serico explains via Ekaaluminium, an element whose existence Mendeelev predicted decades before it was discovered. [Directed by Biljana Labovic, narrated by Lou Serico].;2;
1619;Teen wonders play bluegrass;Brothers Jonny, Robbie and Tommy Mizzone are The Sleepy Man Banjo Boys, a trio of virtuoso bluegrass musicians who play with dazzling vivacity. Did we mention they're all under 16?;2;
23788;Three anti-social skills to improve your writing;"You need social skills to have a conversation in real life -- but they're quite different from the skills you need to write good dialogue. Educator Nadia Kalman suggests a few ""anti-social skills,"" like eavesdropping and muttering to yourself, that can help you write an effective dialogue for your next story. [Directed by Joyce Stenneke, narrated by Rose Eveleth].";2;
1616;The cheap all-terrain wheelchair;How do you build a wheelchair ready to blaze through mud and sand, all for under $200? MIT engineer Amos Winter guides us through the mechanics of an all-terrain wheelchair that's cheap and easy to build -- for true accessibility -- and gives us some lessons he learned along the road.;2;
1618;Your brain on video games;How do fast-paced video games affect the brain? Step into the lab with cognitive researcher Daphne Bavelier to hear surprising news about how video games, even action-packed shooter games, can help us learn, focus and, fascinatingly, multitask.;2;
1552;The arts festival revolution;David Binder is a major Broadway producer, but last summer he found himself in a small Australian neighborhood, watching locals dance and perform on their lawns -- and loving it. He shows us the new face of arts festivals, which break the boundary between audience and performer and help cities express themselves.;2;
23786;Does stress cause pimples?;Which came first: the stress or the pimples? The physical reactions to stress can cause major breakouts, which, in turn, can be even more stressful! Claudia Aguirre gives just one more reason to get that stress under control. [Directed by Alan Foreman, narrated by Claudia Aguirre].;2;
1609;"How to ""sketch"" with electronics";Designing electronics is generally cumbersome and expensive -- or was, until Leah Buechley and her team at MIT developed tools to treat electronics just like paper and pen. In this talk from TEDYouth 2011, Buechley shows some of her charming designs, like a paper piano you can sketch and then play.;2;
1603;Love letters to strangers;Hannah Brencher's mother always wrote her letters. So when she felt herself bottom into depression after college, she did what felt natural -- she wrote love letters and left them for strangers to find. The act has become a global initiative, The World Needs More Love Letters, which rushes handwritten letters to those in need of a boost.;2;
23785;An antihero of one's own;How can an antihero teach us about the heroic-- and sometimes, the unheroic-- characteristics that shape a story's protagonist? From jealousy to self-doubt, Tim Adams challenges us to consider how antiheroes reflect the very mortal weaknesses that can be found within all of us. [Directed by Tahnee Gehm, narrated by Zach Tolchinsky].;2;
1614;How I started a sanitary napkin revolution!;"When he realized his wife had to choose between buying family meals and buying her monthly ""supplies,"" Arunachalam Muruganantham vowed to help her solve the problem of the sanitary pad. His research got very very personal -- and led him to a powerful business model. (Filmed in Bangalore as part of the TED Global Talent Search.)";2;
1613;4 lessons in creativity;Radio host Julie Burstein talks with creative people for a living -- and shares four lessons about how to create in the face of challenge, self-doubt and loss. Hear insights from filmmaker Mira Nair, writer Richard Ford, sculptor Richard Serra and photographer Joel Meyerowitz.;2;
1612;The future of lying;Who hasnÉ??t sent a text message saying É??IÉ??m on my wayÉ?ù when it wasnÉ??t true or fudged the truth a touch in their online dating profile? But Jeff Hancock doesnÉ??t believe that the anonymity of the internet encourages dishonesty. In fact, he says the searchability and permanence of information online may even keep us honest.;2;
23783;A needle in countless haystacks: Finding habitable worlds;Out of billions of galaxies and billions of stars how do we find Earth-like habitable worlds? What is essential to support life as we know it? Ariel Anbar provides a checklist for finding life on other planets. [Directed by Jeremiah Dickey, narrated by Ariel Anbar]. ;2;
1601;The tragedy of orphanages;Orphanages are costly and can cause irreparable damage both mentally and physically for its charges -- so why are they still so ubiquitous? Georgette Mulheir gravely describes the tragedy of orphanages and urges us to end our reliance on them, by finding alternate ways of supporting children in need.;2;
1604;The beautiful nano details of our world;When photographed under a 3D microscope, grains of sand appear like colorful pieces of candy and the stamens in a flower become like fantastical spires at an amusement park. Gary Greenberg reveals the thrilling details of the micro world.;2;
1608;A new mission for veterans -- disaster relief;After fighting overseas, 92 percent of American veterans say they want to continue their service. Meanwhile, one after another, natural disasters continue to wreak havoc worldwide. What do these two challenges have in common? In telling the story of his friend Clay Hunt, Jake Wood from Team Rubicon reveals how veterans can contribute to disaster response -- and regain their sense of purpose, community and self-worth.;2;
1607;Want to be happier? Stay in the moment;When are humans most happy? To gather data on this question, Matt Killingsworth built an app, Track Your Happiness, that let people report their feelings in real time. Among the surprising results: We're often happiest when we're lost in the moment. And the flip side: The more our mind wanders, the less happy we can be. ;2;
1600;What I've learned from my autistic brothers;Faith Jegede tells the moving and funny story of growing up with her two brothers, both autistic -- and both extraordinary. In this talk from the TED Talent Search, she reminds us to pursue a life beyond what is normal.;2;
23780;Does your vote count? The Electoral College explained;You vote but then what? Discover how your individual vote contributes to the popular vote and your state's electoral vote in different ways--and see how votes are counted on both state and national levels. [Lesson by Christina Greer, directed by Mark Phillips, narrated by Christina Greer].;2;
23762;Why do competitors open their stores next to one another?;Why are all the gas stations cafes and restaurants in one crowded spot? As two competitive cousins vie for ice-cream-selling domination on one small beach, discover how game theory and the Nash Equilibrium inform these retail hotspots. [Lesson by Jac de Haan, directed by Luke Rowsell, narrated by Jac de Haan]. ;2;
1606;Healthier men, one moustache at a time;Adam Garone has an impressive moustache, and it's for a good cause. A co-founder of Movember, Garone's initiative to raise awareness for men's health -- by having men grow out their moustaches every November -- began as a dare in a bar in 2003. Now, it's a worldwide movement that raised $126 million for prostate cancer research last year.∂ˇ;2;
1605;The secret of the bat genome;In Western society, bats are often characterized as creepy, even evil. Zoologist Emma Teeling encourages us to rethink common attitudes toward bats, whose unique and fascinating biology gives us insight into our own genetic makeup.;2;
1599;How open data is changing international aid;How do we make sure that development and aid money actually goes to the people who most need it? Sanjay Pradhan of the World Bank Institute lays out three guidelines to help relief efforts make the most impact -- while curbing corruption. One key: connecting the players who are working to change broken systems with the data they need.;2;
23777;A glimpse of teenage life in ancient Rome;Welcome to the world of Lucius Popidius Secundus a 17-year old living in Rome in 73 AD. His life is a typical one of arranged marriages coming-of-age festivals and communal baths. Take a look at this exquisitely detailed lesson on life of a typical Roman teenager two thousand years ago. [Lesson by Ray Laurence, directed by Cognitive Media, narrated by Ray Laurence].;2;
1595;Why democracy matters;"The public is losing faith in democracy, says British MP Rory Stewart. Iraq and AfghanistanÉ??s new democracies are deeply corrupt; meanwhile, 84 percent of people in Britain say politics is broken. In this important talk, Stewart sounds a call to action to rebuild democracy, starting with recognizing why democracy is important -- not as a tool, but as an ideal.";2;
1602;A cyber-magic card trick like no other;The suits, numbers and colors in a deck of cards correspond to the seasons, moon cycles and calendar. Marco Tempest straps on augmented reality goggles and does a card trick like you've never seen before, weaving a lyrical tale as he deals. (This version fixes a glitch in the original performance, but is otherwise exactly as seen live by the TEDGlobal audience, including the dazzling augmented reality effects.);2;
23776;Gerrymandering: How drawing jagged lines can impact an election;"District lines, and the groups of voters within them, may seem arbitrary, but a lot of thought (and political bickering) is put into these carefully drawn lines. From ""packing"" a district to ""cracking"" a district--learn how the shape of districts impacts political parties during election season. [Directed by Smart Bubble Society, narrated by Christina Greer].";2;
1598;Metal that breathes;Modern buildings with floor-to-ceiling windows give spectacular views, but they require a lot of energy to cool. Doris Kim Sung works with thermo-bimetals, smart materials that act more like human skin, dynamically and responsively, and can shade a room from sun and self-ventilate.;2;
1596;A child of the state;Literature has long been fascinated with fostered, adopted and orphaned children, from Moses to Cinderella to Oliver Twist to Harry Potter. So why do many parentless children feel compelled to hide their pasts? Poet and playwright Lemn Sissay tells his own moving story.;2;
1597;The strange politics of disgust;What does a disgusting image have to do with how you vote? Equipped with surveys and experiments, psychologist David Pizarro demonstrates a correlation between your sensitivity to disgusting cues -- a photo of feces, an unpleasant odor -- and your own moral or political conservatism.;2;
23773;Diagnosing a zombie: Brain and body (Part one);Zombies eat brains. They are also like all of us driven by brain functions. What is happening in their brains to make them act as they do? In this intriguing dialogue Tim Verstynen and Bradley Voytek apply the various human medical possibilities that make zombies...zombies. [Directed by Franz Palomares, narrated by Tim Verstynen and Bradley Voytek]. ;2;
1593;Actually, the world isn't flat;It may seem that we're living in a borderless world where ideas, goods and people flow freely from nation to nation. We're not even close, says Pankaj Ghemawat. With great data (and an eye-opening survey), he argues that there's a delta between perception and reality in a world that's maybe not so hyperconnected after all.;2;
1581;Online video -- annotated, remixed and popped;Videos on the web should work like the web itself: dynamic, full of links, maps and information that can be edited and updated live, says Ryan Merkley. On the TED stage he demos Mozilla's Popcorn Maker, a web-based tool for easy video remixing.;2;
23772;The city of walls: Constantinople;The world owes much of its cultural legacy to Constantinople's walls. When Constantinople was under siege by neighboring enemies, the Roman city's elaborate system of moats, outer walls, and inner walls stood tall. Surviving numerous fire attacks, the walls were eventually brought down by more modern tools of warfare, but, thankfully, classical culture survived. [Directed by Henrik Axlund & Petri Ruikka, narrated by Lars Brownworth].;2;
1594;My battle to expose government corruption;Our leaders need to be held accountable, says journalist Heather Brooke. And she should know: Brooke uncovered the British Parliamentary financial expenses that led to a major political scandal in 2009. She urges us to ask our leaders questions through platforms like Freedom of Information requests -- and to finally get some answers.;2;
1587;Science is for everyone, kids included;"What do science and play have in common? Neuroscientist Beau Lotto thinks all people (kids included) should participate in science and, through the process of discovery, change perceptions. He's seconded by 12-year-old Amy O'Toole, who, along with 25 of her classmates, published the first peer-reviewed article by schoolchildren, about the Blackawton bees project. It starts: ""Once upon a time ... """;2;
1585;Let's pool our medical data;"When you're getting medical treatment, or taking part in medical testing, privacy is important; strict laws limit what researchers can see and know about you. But what if your medical data could be used -- anonymously -- by anyone seeking to test a hypothesis? John Wilbanks wonders if the desire to protect our privacy is slowing research, and if opening up medical data could lead to a wave of health care innovation.";2;
1580;Smart failure for a fast-changing world;"The world is changing much more rapidly than most people realize, says business educator Eddie Obeng -- and creative output cannot keep up. In this spirited talk, he highlights three important changes we should understand for better productivity, and calls for a stronger culture of É??smart failure.""";2;
1588;The secret lives of paintings;"Art history is far from set in stone. Engineer Maurizio Seracini spent 30 years searching for Leonardo da Vinci's lost fresco ""The Battle of Anghiari,"" and in the process discovered that many paintings have layers of history hidden underneath. Should they be part of the viewing experience too?";2;
1592;Talk nerdy to me;Melissa Marshall brings a message to all scientists (from non-scientists): We're fascinated by what you're doing. So tell us about it -- in a way we can understand. In just 4 minutes, she shares powerful tips on presenting complex scientific ideas to a general audience.;2;
1584;What's so funny about mental illness?;Diseases of the body garner sympathy, says comedian Ruby Wax -- except those of the brain. Why is that? With dazzling energy and humor, Wax, diagnosed a decade ago with clinical depression, urges us to put an end to the stigma of mental illness.;2;
1571;How art, technology and design inform creative leaders;John Maeda, former President of the Rhode Island School of Design, delivers a funny and charming talk that spans a lifetime of work in art, design and technology, concluding with a picture of creative leadership in the future. Watch for demos of Maeda's earliest work -- and even a computer made of people.;2;
1591;3 ways to (usefully) lose control of your brand;The days are past (if they ever existed) when a person, company or brand could tightly control their reputation -- online chatter and spin mean that if you're relevant, there's a constant, free-form conversation happening about you that you have no control over. Tim Leberecht offers three big ideas about accepting that loss of control, even designing for it -- and using it as an impetus to recommit to your values.;2;
1579;Weaving narratives in museum galleries;As the director of the Metropolitan Museum of Art in New York, Thomas P. Campbell thinks deeply about curatingÉ??not just selecting art objects, but placing them in a setting where the public can learn their stories. With glorious images, he shows how his curation philosophy works for displaying medieval tapestriesÉ??and for the over-the-top fashion/art of Alexander McQueen. (From The Design Studio session at TED2012, guest-curated by Chee Pearlman and David Rockwell.);2;
1570;The self-organizing computer course;Shimon Schocken and Noam Nisan developed a curriculum for their students to build a computer, piece by piece. When they put the course online -- giving away the tools, simulators, chip specifications and other building blocks -- they were surprised that thousands jumped at the opportunity to learn, working independently as well as organizing their own classes in the first Massive Open Online Course (MOOC). A call to forget about grades and tap into the self-motivation to learn.;2;
1586;Terrorism is a failed brand;In this gripping talk, lawyer Jason McCue urges for a new way to attack terrorism, to weaken its credibility with those who are buying the product -- the recruits. He shares stories of real cases where he and other activists used this approach to engage and create change.;2;
1577;Between music and medicine;When Robert Gupta was caught between a career as a doctor and as a violinist, he realized his place was in the middle, with a bow in his hand and a sense of social justice in his heart. He tells a moving story of society's marginalized and the power of music therapy, which can succeed where conventional medicine fails.;2;
1569;Your body language may shape who you are;"(NOTE: Some of the findings presented in this talk have been referenced in an ongoing debate among social scientists about robustness and reproducibility. Read ""Criticisms & updates"" below for more details as well as Amy Cuddy's response.) Body language affects how others see us, but it may also change how we see ourselves. Social psychologist Amy Cuddy argues that ""power posing"" -- standing in a posture of confidence, even when we don't feel confident -- can boost feelings of confidence, and might have an impact on our chances for success.";2;
